rally_num,serving_team,rotation,serve_type,result,score_team_a,score_team_b,match,set
14,ITA,R4,JUMP,win,10,4,ITA_vs_POL,2
15,POL,R4,JUMP,loss,10,5,ITA_vs_POL,2
16,ITA,R5,JUMP,loss,11,5,ITA_vs_POL,2
17,POL,R5,JUMP,loss,11,6,ITA_vs_POL,2
18,ITA,R6,HYBRID,loss,12,6,ITA_vs_POL,2
19,POL,R6,JUMP,loss,12,7,ITA_vs_POL,2
20,ITA,R1,HYBRID,loss,13,7,ITA_vs_POL,2
21,POL,R1,HYBRID,loss,13,8,ITA_vs_POL,2
22,ITA,R2,JUMP,loss,14,8,ITA_vs_POL,2
23,POL,R2,JUMP,loss,14,9,ITA_vs_POL,2
24,ITA,R3,JUMP,loss,15,9,ITA_vs_POL,2
1,ITA,R1,JUMP,win,1,0,ITA_vs_POL,3
2,ITA,R1,JUMP,win,2,0,ITA_vs_POL,3
3,ITA,R1,HYBRID,win,3,0,ITA_vs_POL,3
4,POL,R1,JUMP,loss,3,1,ITA_vs_POL,3
5,ITA,R2,JUMP,loss,4,1,ITA_vs_POL,3
6,POL,R2,JUMP,loss,4,2,ITA_vs_POL,3
7,POL,R3,JUMP,win,4,3,ITA_vs_POL,3
8,ITA,R3,JUMP,loss,5,3,ITA_vs_POL,3
9,ITA,R3,FLOAT,win,6,3,ITA_vs_POL,3
10,POL,R3,HYBRID,loss,6,4,ITA_vs_POL,3
11,ITA,R4,JUMP,loss,7,4,ITA_vs_POL,3
12,POL,R4,JUMP,loss,7,5,ITA_vs_POL,3
13,ITA,R5,JUMP,loss,8,5,ITA_vs_POL,3
14,ITA,R5,JUMP,win,9,5,ITA_vs_POL,3
15,ITA,R5,JUMP,win,10,5,ITA_vs_POL,3
16,POL,R5,JUMP,loss,10,6,ITA_vs_POL,3
17,ITA,R6,HYBRID,loss,11,6,ITA_vs_POL,3
18,ITA,R6,HYBRID,win,12,6,ITA_vs_POL,3
19,POL,R6,JUMP,loss,12,7,ITA_vs_POL,3
20,ITA,R1,FLOAT,loss,13,7,ITA_vs_POL,3
21,POL,R1,JUMP,loss,13,8,ITA_vs_POL,3
22,ITA,R2,FLOAT,loss,14,8,ITA_vs_POL,3
23,ITA,R2,JUMP,win,15,8,ITA_vs_POL,3
1,POL,R1,HYBRID,loss,0,1,ITA_vs_POL,4
2,ITA,R2,JUMP,loss,1,1,ITA_vs_POL,4
3,POL,R2,HYBRID,loss,1,2,ITA_vs_POL,4
4,POL,R3,JUMP,win,1,3,ITA_vs_POL,4
5,ITA,R3,JUMP,loss,2,3,ITA_vs_POL,4
6,ITA,R3,FLOAT,win,3,3,ITA_vs_POL,4
7,ITA,R3,JUMP,win,4,3,ITA_vs_POL,4
8,POL,R3,HYBRID,loss,4,4,ITA_vs_POL,4
9,ITA,R4,JUMP,loss,5,4,ITA_vs_POL,4
10,ITA,R4,JUMP,win,6,4,ITA_vs_POL,4
11,POL,R4,JUMP,loss,6,5,ITA_vs_POL,4
12,POL,R5,JUMP,win,6,6,ITA_vs_POL,4
13,ITA,R5,JUMP,loss,7,6,ITA_vs_POL,4
14,POL,R5,JUMP,loss,7,7,ITA_vs_POL,4
15,ITA,R6,JUMP,loss,8,7,ITA_vs_POL,4
16,ITA,R6,HYBRID,win,9,7,ITA_vs_POL,4
17,ITA,R6,JUMP,win,10,7,ITA_vs_POL,4
18,ITA,R6,FLOAT,win,11,7,ITA_vs_POL,4
19,ITA,R6,HYBRID,win,12,7,ITA_vs_POL,4
20,POL,R6,FLOAT,loss,12,8,ITA_vs_POL,4
21,ITA,R1,FLOAT,loss,13,8,ITA_vs_POL,4
22,ITA,R1,HYBRID,win,14,8,ITA_vs_POL,4
23,POL,R1,JUMP,loss,14,9,ITA_vs_POL,4
24,ITA,R2,JUMP,loss,15,9,ITA_vs_POL,4
1,POL,R1,JUMP,loss,0,1,ITA_vs_POL,5
2,POL,R2,HYBRID,win,0,2,ITA_vs_POL,5
3,POL,R2,JUMP,win,0,3,ITA_vs_POL,5
4,ITA,R2,JUMP,loss,1,3,ITA_vs_POL,5
5,POL,R2,JUMP,loss,1,4,ITA_vs_POL,5
6,ITA,R3,JUMP,loss,2,4,ITA_vs_POL,5
7,POL,R3,FLOAT,loss,2,5,ITA_vs_POL,5
8,ITA,R4,JUMP,loss,3,5,ITA_vs_POL,5
9,POL,R4,JUMP,loss,3,6,ITA_vs_POL,5
10,ITA,R5,JUMP,loss,4,6,ITA_vs_POL,5
11,ITA,R5,HYBRID,win,5,6,ITA_vs_POL,5
12,POL,R5,JUMP,loss,5,7,ITA_vs_POL,5
13,ITA,R6,FLOAT,loss,6,7,ITA_vs_POL,5
14,POL,R6,HYBRID,loss,6,8,ITA_vs_POL,5
15,POL,R1,FLOAT,win,6,9,ITA_vs_POL,5
16,ITA,R1,JUMP,loss,7,9,ITA_vs_POL,5
17,ITA,R1,JUMP,win,8,9,ITA_vs_POL,5
18,POL,R1,JUMP,loss,8,10,ITA_vs_POL,5
19,POL,R2,HYBRID,win,8,11,ITA_vs_POL,5
20,POL,R2,HYBRID,win,8,12,ITA_vs_POL,5
21,ITA,R2,HYBRID,loss,9,12,ITA_vs_POL,5
22,ITA,R2,JUMP,win,10,12,ITA_vs_POL,5
23,ITA,R2,JUMP,win,11,12,ITA_vs_POL,5
24,POL,R2,JUMP,loss,11,13,ITA_vs_POL,5
25,ITA,R3,JUMP,loss,12,13,ITA_vs_POL,5
26,POL,R3,FLOAT,loss,12,14,ITA_vs_POL,5
27,ITA,R4,JUMP,loss,13,14,ITA_vs_POL,5
28,POL,R4,JUMP,loss,13,15,ITA_vs_POL,5
1,ITA,R1,HYBRID,win,1,0,ITA_vs_SLO,1
2,SLO,R1,JUMP,loss,1,1,ITA_vs_SLO,1
3,ITA,R2,JUMP,loss,2,1,ITA_vs_SLO,1
4,SLO,R2,JUMP,loss,2,2,ITA_vs_SLO,1
5,ITA,R3,FLOAT,loss,3,2,ITA_vs_SLO,1
6,SLO,R3,FLOAT,loss,3,3,ITA_vs_SLO,1
7,SLO,R4,JUMP,win,3,4,ITA_vs_SLO,1
8,ITA,R4,JUMP,loss,4,4,ITA_vs_SLO,1
9,ITA,R4,JUMP,win,5,4,ITA_vs_SLO,1
10,ITA,R4,JUMP,win,6,4,ITA_vs_SLO,1
11,SLO,R4,JUMP,loss,6,5,ITA_vs_SLO,1
12,ITA,R5,JUMP,loss,7,5,ITA_vs_SLO,1
13,SLO,R5,JUMP,loss,7,6,ITA_vs_SLO,1
14,ITA,R6,JUMP,loss,8,6,ITA_vs_SLO,1
15,ITA,R6,JUMP,win,9,6,ITA_vs_SLO,1
16,SLO,R6,JUMP,loss,9,7,ITA_vs_SLO,1
17,SLO,R1,JUMP,win,9,8,ITA_vs_SLO,1
18,SLO,R1,JUMP,win,9,9,ITA_vs_SLO,1
19,SLO,R1,FLOAT,win,9,10,ITA_vs_SLO,1
20,SLO,R1,JUMP,win,9,11,ITA_vs_SLO,1
21,ITA,R1,JUMP,loss,10,11,ITA_vs_SLO,1
22,ITA,R1,HYBRID,win,11,11,ITA_vs_SLO,1
23,ITA,R1,JUMP,win,12,11,ITA_vs_SLO,1
24,SLO,R1,JUMP,loss,12,12,ITA_vs_SLO,1
25,ITA,R2,JUMP,loss,13,12,ITA_vs_SLO,1
26,SLO,R2,JUMP,loss,13,13,ITA_vs_SLO,1
27,SLO,R3,FLOAT,win,13,14,ITA_vs_SLO,1
28,SLO,R3,FLOAT,win,13,15,ITA_vs_SLO,1
1,SLO,R1,JUMP,loss,0,1,ITA_vs_SLO,2
2,ITA,R2,JUMP,loss,1,1,ITA_vs_SLO,2
3,SLO,R2,JUMP,loss,1,2,ITA_vs_SLO,2
4,ITA,R3,FLOAT,loss,2,2,ITA_vs_SLO,2
5,ITA,R3,HYBRID,win,3,2,ITA_vs_SLO,2
6,SLO,R3,HYBRID,loss,3,3,ITA_vs_SLO,2
7,SLO,R4,JUMP,win,3,4,ITA_vs_SLO,2
8,SLO,R4,JUMP,win,3,5,ITA_vs_SLO,2
9,ITA,R4,JUMP,loss,4,5,ITA_vs_SLO,2
10,ITA,R4,JUMP,win,5,5,ITA_vs_SLO,2
11,SLO,R4,JUMP,loss,5,6,ITA_vs_SLO,2
12,ITA,R5,JUMP,loss,6,6,ITA_vs_SLO,2
13,SLO,R5,HYBRID,loss,6,7,ITA_vs_SLO,2
14,SLO,R6,JUMP,win,6,8,ITA_vs_SLO,2
15,SLO,R6,HYBRID,win,6,9,ITA_vs_SLO,2
16,ITA,R6,HYBRID,loss,7,9,ITA_vs_SLO,2
17,SLO,R6,HYBRID,loss,7,10,ITA_vs_SLO,2
18,ITA,R1,JUMP,loss,8,10,ITA_vs_SLO,2
19,ITA,R1,HYBRID,win,9,10,ITA_vs_SLO,2
20,SLO,R1,JUMP,loss,9,11,ITA_vs_SLO,2
21,SLO,R2,JUMP,win,9,12,ITA_vs_SLO,2
22,ITA,R2,JUMP,loss,10,12,ITA_vs_SLO,2
23,SLO,R2,JUMP,loss,10,13,ITA_vs_SLO,2
24,SLO,R3,FLOAT,win,10,14,ITA_vs_SLO,2
25,ITA,R3,FLOAT,loss,11,14,ITA_vs_SLO,2
26,SLO,R3,FLOAT,loss,11,15,ITA_vs_SLO,2
1,SLO,R1,JUMP,loss,0,1,ITA_vs_SLO,3
2,ITA,R2,JUMP,loss,1,1,ITA_vs_SLO,3
3,ITA,R2,JUMP,win,2,1,ITA_vs_SLO,3
4,ITA,R2,JUMP,win,3,1,ITA_vs_SLO,3
5,ITA,R2,HYBRID,win,4,1,ITA_vs_SLO,3
6,ITA,R2,JUMP,win,5,1,ITA_vs_SLO,3
7,ITA,R2,JUMP,win,6,1,ITA_vs_SLO,3
8,ITA,R2,JUMP,win,7,1,ITA_vs_SLO,3
9,ITA,R2,JUMP,win,8,1,ITA_vs_SLO,3
10,ITA,R2,JUMP,win,9,1,ITA_vs_SLO,3
11,ITA,R2,JUMP,win,10,1,ITA_vs_SLO,3
12,ITA,R2,HYBRID,win,11,1,ITA_vs_SLO,3
13,ITA,R2,JUMP,win,12,1,ITA_vs_SLO,3
14,SLO,R2,JUMP,loss,12,2,ITA_vs_SLO,3
15,ITA,R3,FLOAT,loss,13,2,ITA_vs_SLO,3
16,ITA,R3,HYBRID,win,14,2,ITA_vs_SLO,3
17,SLO,R3,FLOAT,loss,14,3,ITA_vs_SLO,3
18,ITA,R4,JUMP,loss,15,3,ITA_vs_SLO,3
1,SLO,R1,JUMP,loss,0,1,ITA_vs_SLO,4
2,ITA,R2,JUMP,loss,1,1,ITA_vs_SLO,4
3,SLO,R2,JUMP,loss,1,2,ITA_vs_SLO,4
4,ITA,R3,FLOAT,loss,2,2,ITA_vs_SLO,4
5,SLO,R3,FLOAT,loss,2,3,ITA_vs_SLO,4
6,ITA,R4,JUMP,loss,3,3,ITA_vs_SLO,4
7,ITA,R4,JUMP,win,4,3,ITA_vs_SLO,4
8,SLO,R4,JUMP,loss,4,4,ITA_vs_SLO,4
9,ITA,R5,JUMP,loss,5,4,ITA_vs_SLO,4
10,ITA,R5,JUMP,win,6,4,ITA_vs_SLO,4
11,ITA,R5,JUMP,win,7,4,ITA_vs_SLO,4
12,ITA,R5,JUMP,win,8,4,ITA_vs_SLO,4
13,SLO,R5,JUMP,loss,8,5,ITA_vs_SLO,4
14,ITA,R6,FLOAT,loss,9,5,ITA_vs_SLO,4
15,ITA,R6,JUMP,win,10,5,ITA_vs_SLO,4
16,SLO,R6,JUMP,loss,10,6,ITA_vs_SLO,4
17,ITA,R1,FLOAT,loss,11,6,ITA_vs_SLO,4
18,SLO,R1,JUMP,loss,11,7,ITA_vs_SLO,4
19,ITA,R2,JUMP,loss,12,7,ITA_vs_SLO,4
20,ITA,R2,JUMP,win,13,7,ITA_vs_SLO,4
21,ITA,R2,JUMP,win,14,7,ITA_vs_SLO,4
22,ITA,R2,HYBRID,win,15,7,ITA_vs_SLO,4
1,SLO,R1,HYBRID,loss,0,1,ITA_vs_SLO,5
2,ITA,R2,JUMP,loss,1,1,ITA_vs_SLO,5
3,SLO,R2,JUMP,loss,1,2,ITA_vs_SLO,5
4,ITA,R3,FLOAT,loss,2,2,ITA_vs_SLO,5
5,SLO,R3,FLOAT,loss,2,3,ITA_vs_SLO,5
6,ITA,R4,JUMP,loss,3,3,ITA_vs_SLO,5
7,ITA,R4,JUMP,win,4,3,ITA_vs_SLO,5
8,SLO,R4,JUMP,loss,4,4,ITA_vs_SLO,5
9,ITA,R5,JUMP,loss,5,4,ITA_vs_SLO,5
10,ITA,R5,JUMP,win,6,4,ITA_vs_SLO,5
11,SLO,R5,JUMP,loss,6,5,ITA_vs_SLO,5
12,ITA,R6,JUMP,loss,7,5,ITA_vs_SLO,5
13,SLO,R6,FLOAT,loss,7,6,ITA_vs_SLO,5
14,SLO,R1,JUMP,win,7,7,ITA_vs_SLO,5
15,ITA,R1,JUMP,loss,8,7,ITA_vs_SLO,5
16,ITA,R1,HYBRID,win,9,7,ITA_vs_SLO,5
17,SLO,R1,JUMP,loss,9,8,ITA_vs_SLO,5
18,ITA,R2,JUMP,loss,10,8,ITA_vs_SLO,5
19,SLO,R2,JUMP,loss,10,9,ITA_vs_SLO,5
20,SLO,R3,FLOAT,win,10,10,ITA_vs_SLO,5
21,ITA,R3,FLOAT,loss,11,10,ITA_vs_SLO,5
22,SLO,R3,FLOAT,loss,11,11,ITA_vs_SLO,5
23,ITA,R4,JUMP,loss,12,11,ITA_vs_SLO,5
24,SLO,R4,JUMP,loss,12,12,ITA_vs_SLO,5
25,ITA,R5,JUMP,loss,13,12,ITA_vs_SLO,5
26,ITA,R5,JUMP,win,14,12,ITA_vs_SLO,5
27,SLO,R5,JUMP,loss,14,13,ITA_vs_SLO,5
28,ITA,R6,JUMP,loss,15,13,ITA_vs_SLO,5
1,USA,R1,JUMP,loss,0,1,ITA_vs_USA,1
2,USA,R2,JUMP,win,0,2,ITA_vs_USA,1
3,ITA,R2,JUMP,loss,1,2,ITA_vs_USA,1
4,ITA,R2,JUMP,win,2,2,ITA_vs_USA,1
5,USA,R2,JUMP,loss,2,3,ITA_vs_USA,1
6,USA,R3,FLOAT,win,2,4,ITA_vs_USA,1
7,USA,R3,FLOAT,win,2,5,ITA_vs_USA,1
8,USA,R3,JUMP,win,2,6,ITA_vs_USA,1
9,USA,R3,JUMP,win,2,7,ITA_vs_USA,1
10,ITA,R3,JUMP,loss,3,7,ITA_vs_USA,1
11,USA,R3,JUMP,loss,3,8,ITA_vs_USA,1
12,ITA,R4,JUMP,loss,4,8,ITA_vs_USA,1
13,ITA,R4,JUMP,win,5,8,ITA_vs_USA,1
14,USA,R4,JUMP,loss,5,9,ITA_vs_USA,1
15,ITA,R5,JUMP,loss,6,9,ITA_vs_USA,1
16,ITA,R5,JUMP,win,7,9,ITA_vs_USA,1
17,ITA,R5,JUMP,win,8,9,ITA_vs_USA,1
18,ITA,R5,JUMP,win,9,9,ITA_vs_USA,1
19,USA,R5,JUMP,loss,9,10,ITA_vs_USA,1
20,ITA,R6,JUMP,loss,10,10,ITA_vs_USA,1
21,USA,R6,FLOAT,loss,10,11,ITA_vs_USA,1
22,USA,R1,FLOAT,win,10,12,ITA_vs_USA,1
23,ITA,R1,JUMP,loss,11,12,ITA_vs_USA,1
24,USA,R1,HYBRID,loss,11,13,ITA_vs_USA,1
25,ITA,R2,HYBRID,loss,12,13,ITA_vs_USA,1
26,ITA,R2,JUMP,win,13,13,ITA_vs_USA,1
27,USA,R2,JUMP,loss,13,14,ITA_vs_USA,1
28,ITA,R3,JUMP,loss,14,14,ITA_vs_USA,1
29,USA,R3,JUMP,loss,14,15,ITA_vs_USA,1
30,ITA,R4,JUMP,loss,15,15,ITA_vs_USA,1
31,USA,R4,JUMP,loss,15,16,ITA_vs_USA,1
32,ITA,R5,JUMP,loss,16,16,ITA_vs_USA,1
33,ITA,R5,JUMP,win,17,16,ITA_vs_USA,1
34,USA,R5,JUMP,loss,17,17,ITA_vs_USA,1
35,ITA,R6,JUMP,loss,18,17,ITA_vs_USA,1
36,USA,R6,FLOAT,loss,18,18,ITA_vs_USA,1
37,ITA,R1,JUMP,loss,19,18,ITA_vs_USA,1
38,USA,R1,JUMP,loss,19,19,ITA_vs_USA,1
39,ITA,R2,JUMP,loss,20,19,ITA_vs_USA,1
40,USA,R2,JUMP,loss,20,20,ITA_vs_USA,1
41,USA,R3,JUMP,win,20,21,ITA_vs_USA,1
42,ITA,R3,FLOAT,loss,21,21,ITA_vs_USA,1
43,USA,R3,HYBRID,loss,21,22,ITA_vs_USA,1
44,ITA,R4,JUMP,loss,22,22,ITA_vs_USA,1
45,ITA,R4,JUMP,win,23,22,ITA_vs_USA,1
46,ITA,R4,JUMP,win,24,22,ITA_vs_USA,1
1,USA,R1,JUMP,loss,0,1,ITA_vs_USA,2
2,ITA,R2,JUMP,loss,1,1,ITA_vs_USA,2
3,ITA,R2,JUMP,win,2,1,ITA_vs_USA,2
4,ITA,R2,JUMP,win,3,1,ITA_vs_USA,2
5,ITA,R2,JUMP,win,4,1,ITA_vs_USA,2
6,USA,R2,JUMP,loss,4,2,ITA_vs_USA,2
7,ITA,R3,FLOAT,loss,5,2,ITA_vs_USA,2
8,USA,R3,HYBRID,loss,5,3,ITA_vs_USA,2
9,ITA,R4,JUMP,loss,6,3,ITA_vs_USA,2
10,USA,R4,JUMP,loss,6,4,ITA_vs_USA,2
11,ITA,R5,JUMP,loss,7,4,ITA_vs_USA,2
12,USA,R5,JUMP,loss,7,5,ITA_vs_USA,2
13,ITA,R6,JUMP,loss,8,5,ITA_vs_USA,2
14,USA,R6,FLOAT,loss,8,6,ITA_vs_USA,2
15,USA,R1,JUMP,win,8,7,ITA_vs_USA,2
16,ITA,R1,JUMP,loss,9,7,ITA_vs_USA,2
17,USA,R1,HYBRID,loss,9,8,ITA_vs_USA,2
18,ITA,R2,JUMP,loss,10,8,ITA_vs_USA,2
19,ITA,R2,JUMP,win,11,8,ITA_vs_USA,2
20,USA,R2,JUMP,loss,11,9,ITA_vs_USA,2
21,ITA,R3,HYBRID,loss,12,9,ITA_vs_USA,2
22,ITA,R3,FLOAT,win,13,9,ITA_vs_USA,2
23,ITA,R3,FLOAT,win,14,9,ITA_vs_USA,2
24,ITA,R3,FLOAT,win,15,9,ITA_vs_USA,2
1,USA,R1,JUMP,loss,0,1,ITA_vs_USA,3
2,ITA,R2,HYBRID,loss,1,1,ITA_vs_USA,3
3,USA,R2,JUMP,loss,1,2,ITA_vs_USA,3
4,ITA,R3,JUMP,loss,2,2,ITA_vs_USA,3
5,USA,R3,FLOAT,loss,2,3,ITA_vs_USA,3
6,USA,R4,JUMP,win,2,4,ITA_vs_USA,3
7,ITA,R4,JUMP,loss,3,4,ITA_vs_USA,3
8,ITA,R4,JUMP,win,4,4,ITA_vs_USA,3
9,ITA,R4,JUMP,win,5,4,ITA_vs_USA,3
10,ITA,R4,JUMP,win,6,4,ITA_vs_USA,3
11,USA,R4,JUMP,loss,6,5,ITA_vs_USA,3
12,ITA,R5,JUMP,loss,7,5,ITA_vs_USA,3
13,USA,R5,JUMP,loss,7,6,ITA_vs_USA,3
14,ITA,R6,HYBRID,loss,8,6,ITA_vs_USA,3
15,USA,R6,JUMP,loss,8,7,ITA_vs_USA,3
16,ITA,R1,FLOAT,loss,9,7,ITA_vs_USA,3
17,ITA,R1,HYBRID,win,10,7,ITA_vs_USA,3
18,ITA,R1,JUMP,win,11,7,ITA_vs_USA,3
19,USA,R1,JUMP,loss,11,8,ITA_vs_USA,3
20,USA,R2,JUMP,win,11,9,ITA_vs_USA,3
21,ITA,R2,JUMP,loss,12,9,ITA_vs_USA,3
22,USA,R2,JUMP,loss,12,10,ITA_vs_USA,3
23,ITA,R3,JUMP,loss,13,10,ITA_vs_USA,3
24,ITA,R3,FLOAT,win,14,10,ITA_vs_USA,3
25,ITA,R3,FLOAT,win,15,10,ITA_vs_USA,3
1,USA,R1,JUMP,loss,0,1,ITA_vs_USA,4
2,ITA,R2,JUMP,loss,1,1,ITA_vs_USA,4
3,USA,R2,JUMP,loss,1,2,ITA_vs_USA,4
4,ITA,R3,FLOAT,loss,2,2,ITA_vs_USA,4
5,USA,R3,FLOAT,loss,2,3,ITA_vs_USA,4
6,USA,R4,JUMP,win,2,4,ITA_vs_USA,4
7,USA,R4,JUMP,win,2,5,ITA_vs_USA,4
8,USA,R4,JUMP,win,2,6,ITA_vs_USA,4
9,ITA,R4,JUMP,loss,3,6,ITA_vs_USA,4
10,ITA,R4,JUMP,win,4,6,ITA_vs_USA,4
11,USA,R4,JUMP,loss,4,7,ITA_vs_USA,4
12,ITA,R5,JUMP,loss,5,7,ITA_vs_USA,4
13,ITA,R5,JUMP,win,6,7,ITA_vs_USA,4
14,USA,R5,JUMP,loss,6,8,ITA_vs_USA,4
15,ITA,R6,JUMP,loss,7,8,ITA_vs_USA,4
16,USA,R6,FLOAT,loss,7,9,ITA_vs_USA,4
17,ITA,R1,JUMP,loss,8,9,ITA_vs_USA,4
18,USA,R1,JUMP,loss,8,10,ITA_vs_USA,4
19,USA,R2,JUMP,win,8,11,ITA_vs_USA,4
20,USA,R2,JUMP,win,8,12,ITA_vs_USA,4
21,USA,R2,JUMP,win,8,13,ITA_vs_USA,4
22,USA,R2,JUMP,win,8,14,ITA_vs_USA,4
23,ITA,R2,HYBRID,loss,9,14,ITA_vs_USA,4
24,ITA,R2,JUMP,win,10,14,ITA_vs_USA,4
25,USA,R2,JUMP,loss,10,15,ITA_vs_USA,4
1,USA,R1,JUMP,loss,0,1,ITA_vs_USA,5
2,ITA,R2,JUMP,loss,1,1,ITA_vs_USA,5
3,ITA,R2,JUMP,win,2,1,ITA_vs_USA,5
4,USA,R2,JUMP,loss,2,2,ITA_vs_USA,5
5,ITA,R3,FLOAT,loss,3,2,ITA_vs_USA,5
6,USA,R3,FLOAT,loss,3,3,ITA_vs_USA,5
7,USA,R4,JUMP,win,3,4,ITA_vs_USA,5
8,ITA,R4,JUMP,loss,4,4,ITA_vs_USA,5
9,ITA,R4,JUMP,win,5,4,ITA_vs_USA,5
10,USA,R4,JUMP,loss,5,5,ITA_vs_USA,5
11,USA,R5,JUMP,win,5,6,ITA_vs_USA,5
12,ITA,R5,JUMP,loss,6,6,ITA_vs_USA,5
13,USA,R5,JUMP,loss,6,7,ITA_vs_USA,5
14,ITA,R6,JUMP,loss,7,7,ITA_vs_USA,5
15,USA,R6,JUMP,loss,7,8,ITA_vs_USA,5
16,ITA,R1,JUMP,loss,8,8,ITA_vs_USA,5
17,USA,R1,JUMP,loss,8,9,ITA_vs_USA,5
18,USA,R2,HYBRID,win,8,10,ITA_vs_USA,5
19,ITA,R2,JUMP,loss,9,10,ITA_vs_USA,5
20,ITA,R2,JUMP,win,10,10,ITA_vs_USA,5
21,USA,R2,JUMP,loss,10,11,ITA_vs_USA,5
22,USA,R3,JUMP,win,10,12,ITA_vs_USA,5
23,ITA,R3,FLOAT,loss,11,12,ITA_vs_USA,5
24,USA,R3,FLOAT,loss,11,13,ITA_vs_USA,5
25,ITA,R4,JUMP,loss,12,13,ITA_vs_USA,5
26,USA,R4,JUMP,loss,12,14,ITA_vs_USA,5
27,ITA,R5,JUMP,loss,13,14,ITA_vs_USA,5
28,ITA,R5,JUMP,win,14,14,ITA_vs_USA,5
29,USA,R5,JUMP,loss,14,15,ITA_vs_USA,5
30,ITA,R6,JUMP,loss,15,15,ITA_vs_USA,5
31,USA,R6,FLOAT,loss,15,16,ITA_vs_USA,5
32,USA,R1,FLOAT,win,15,17,ITA_vs_USA,5
1,POL,R1,JUMP,loss,0,1,JPN_vs_POL,1
2,JPN,R2,JUMP,loss,1,1,JPN_vs_POL,1
3,POL,R2,JUMP,loss,1,2,JPN_vs_POL,1
4,JPN,R3,JUMP,loss,2,2,JPN_vs_POL,1
5,POL,R3,FLOAT,loss,2,3,JPN_vs_POL,1
6,JPN,R4,JUMP,loss,3,3,JPN_vs_POL,1
7,POL,R4,JUMP,loss,3,4,JPN_vs_POL,1
8,POL,R5,JUMP,win,3,5,JPN_vs_POL,1
9,JPN,R5,HYBRID,loss,4,5,JPN_vs_POL,1
10,JPN,R5,JUMP,win,5,5,JPN_vs_POL,1
11,POL,R5,JUMP,loss,5,6,JPN_vs_POL,1
12,JPN,R6,HYBRID,loss,6,6,JPN_vs_POL,1
13,POL,R6,FLOAT,loss,6,7,JPN_vs_POL,1
14,POL,R1,JUMP,win,6,8,JPN_vs_POL,1
15,JPN,R1,HYBRID,loss,7,8,JPN_vs_POL,1
16,JPN,R1,HYBRID,win,8,8,JPN_vs_POL,1
17,POL,R1,JUMP,loss,8,9,JPN_vs_POL,1
18,JPN,R2,JUMP,loss,9,9,JPN_vs_POL,1
19,POL,R2,JUMP,loss,9,10,JPN_vs_POL,1
20,POL,R3,JUMP,win,9,11,JPN_vs_POL,1
21,POL,R3,JUMP,win,9,12,JPN_vs_POL,1
22,JPN,R3,JUMP,loss,10,12,JPN_vs_POL,1
23,POL,R3,FLOAT,loss,10,13,JPN_vs_POL,1
24,JPN,R4,JUMP,loss,11,13,JPN_vs_POL,1
25,JPN,R4,JUMP,win,12,13,JPN_vs_POL,1
26,POL,R4,JUMP,loss,12,14,JPN_vs_POL,1
27,JPN,R5,JUMP,loss,13,14,JPN_vs_POL,1
28,POL,R5,JUMP,loss,13,15,JPN_vs_POL,1
1,POL,R1,FLOAT,loss,0,1,JPN_vs_POL,2
2,JPN,R2,JUMP,loss,1,1,JPN_vs_POL,2
3,POL,R2,JUMP,loss,1,2,JPN_vs_POL,2
4,JPN,R3,JUMP,loss,2,2,JPN_vs_POL,2
5,JPN,R3,FLOAT,win,3,2,JPN_vs_POL,2
6,POL,R3,HYBRID,loss,3,3,JPN_vs_POL,2
7,JPN,R4,JUMP,loss,4,3,JPN_vs_POL,2
8,POL,R4,JUMP,loss,4,4,JPN_vs_POL,2
9,JPN,R5,JUMP,loss,5,4,JPN_vs_POL,2
10,JPN,R5,JUMP,win,6,4,JPN_vs_POL,2
11,POL,R5,JUMP,loss,6,5,JPN_vs_POL,2
12,JPN,R6,HYBRID,loss,7,5,JPN_vs_POL,2
13,JPN,R6,FLOAT,win,8,5,JPN_vs_POL,2
14,POL,R6,FLOAT,loss,8,6,JPN_vs_POL,2
15,POL,R1,HYBRID,win,8,7,JPN_vs_POL,2
16,POL,R1,JUMP,win,8,8,JPN_vs_POL,2
17,POL,R1,HYBRID,win,8,9,JPN_vs_POL,2
18,JPN,R1,FLOAT,loss,9,9,JPN_vs_POL,2
19,JPN,R1,FLOAT,win,10,9,JPN_vs_POL,2
20,JPN,R1,FLOAT,win,11,9,JPN_vs_POL,2
21,POL,R1,HYBRID,loss,11,10,JPN_vs_POL,2
22,JPN,R2,JUMP,loss,12,10,JPN_vs_POL,2
23,POL,R2,JUMP,loss,12,11,JPN_vs_POL,2
24,JPN,R3,JUMP,loss,13,11,JPN_vs_POL,2
25,POL,R3,JUMP,loss,13,12,JPN_vs_POL,2
26,JPN,R4,JUMP,loss,14,12,JPN_vs_POL,2
27,JPN,R4,JUMP,win,15,12,JPN_vs_POL,2
1,POL,R1,FLOAT,loss,0,1,JPN_vs_POL,3
2,JPN,R2,HYBRID,loss,1,1,JPN_vs_POL,3
3,JPN,R2,JUMP,win,2,1,JPN_vs_POL,3
4,POL,R2,JUMP,loss,2,2,JPN_vs_POL,3
5,JPN,R3,JUMP,loss,3,2,JPN_vs_POL,3
6,JPN,R3,FLOAT,win,4,2,JPN_vs_POL,3
7,JPN,R3,FLOAT,win,5,2,JPN_vs_POL,3
8,POL,R3,FLOAT,loss,5,3,JPN_vs_POL,3
9,JPN,R4,JUMP,loss,6,3,JPN_vs_POL,3
